rep,alpha,draws,method,capture,hit_rate,lift,brier,selected_cells
22,10.0,500,Direct cell,0.10606060606060606,0.31265508684863524,2.118580344386796,0.05843127490757444,23
22,10.0,500,Parent cell,0.13552188552188552,0.39950372208436724,2.707074884494239,0.013526290902818811,19
22,10.0,500,Hierarchical shrinkage,0.15067340067340068,0.4441687344913151,3.0097292194066383,0.011523576388501973,20
23,10.0,500,Direct cell,0.12385321100917432,0.2903225806451613,2.4747336490085825,0.05275526243298818,25
23,10.0,500,Parent cell,0.09747706422018348,0.22849462365591397,1.9477070385715693,0.012722300526672715,24
23,10.0,500,Hierarchical shrinkage,0.13302752293577982,0.3118279569892473,2.6580472526388474,0.010349174848137707,24
24,10.0,500,Direct cell,0.11603053435114503,0.20105820105820105,2.3175410961670506,0.06393912774892595,25
24,10.0,500,Parent cell,0.1297709923664122,0.22486772486772486,2.591986752292096,0.007732385776902235,20
24,10.0,500,Hierarchical shrinkage,0.16946564885496182,0.29365079365079366,3.384829758875561,0.006025009525999886,24
25,10.0,500,Direct cell,0.13035204567078973,0.3486005089058524,2.6007389061187336,0.050974237289497744,26
25,10.0,500,Parent cell,0.10941960038058991,0.2926208651399491,2.183102001486528,0.012386314476235314,24
25,10.0,500,Hierarchical shrinkage,0.1636536631779258,0.43765903307888043,3.2651612543972424,0.009489302084920577,23
26,10.0,500,Direct cell,0.10097431355181577,0.2893401015228426,2.0194862710363153,0.05929479154277282,25
26,10.0,500,Parent cell,0.10008857395925598,0.2868020304568528,2.0017714791851198,0.017303418989077828,23
26,10.0,500,Hierarchical shrinkage,0.11426040744021258,0.32741116751269034,2.2852081488042515,0.015249606753886907,22
27,10.0,500,Direct cell,0.11524822695035461,0.325,2.300354609929078,0.06071541523868496,24
27,10.0,500,Parent cell,0.125,0.3525,2.4949999999999997,0.01590988355953201,23
27,10.0,500,Hierarchical shrinkage,0.15425531914893617,0.435,3.0789361702127658,0.013674104186351288,20
28,10.0,500,Direct cell,0.1275465013286094,0.3573200992555831,2.548398086099163,0.05845845431292921,24
28,10.0,500,Parent cell,0.14614703277236493,0.4094292803970223,2.920039473655291,0.016307896596623482,20
28,10.0,500,Hierarchical shrinkage,0.16563330380868024,0.4640198511166253,3.3093780701426634,0.012802718555784645,20
29,10.0,500,Direct cell,0.1594059405940594,0.4065656565656566,3.1848984898489854,0.058385268477662455,21
29,10.0,500,Parent cell,0.1712871287128713,0.43686868686868685,3.4222822282228225,0.010883596973755707,20
29,10.0,500,Hierarchical shrinkage,0.18217821782178217,0.46464646464646464,3.6398839883988403,0.009223079143290363,20
30,10.0,500,Direct cell,0.13993871297242083,0.35584415584415585,2.79732035074221,0.057582832799582234,23
30,10.0,500,Parent cell,0.17160367722165476,0.43636363636363634,3.4302906490853373,0.011437697159325771,18
30,10.0,500,Hierarchical shrinkage,0.16956077630234934,0.43116883116883115,3.389453855643845,0.010325107896728336,18
31,10.0,500,Direct cell,0.06357615894039735,0.1276595744680851,1.2701704945751726,0.055556887856287075,30
31,10.0,500,Parent cell,0.09801324503311258,0.19680851063829788,1.9581795124700578,0.009895645525232592,24
31,10.0,500,Hierarchical shrinkage,0.10728476821192053,0.2154255319148936,2.1434127095956037,0.008633517754299491,25
32,10.0,500,Direct cell,0.1206896551724138,0.3341708542713568,2.409244498353838,0.05507771908817229,26
32,10.0,500,Parent cell,0.11343012704174228,0.314070351758794,2.2643275360468405,0.015259064953420503,23
32,10.0,500,Hierarchical shrinkage,0.14972776769509982,0.41457286432160806,2.988912347581829,0.012332580633826664,26
33,10.0,500,Direct cell,0.10248447204968944,0.2591623036649215,2.0462017495366003,0.061828179832972556,27
33,10.0,500,Parent cell,0.15838509316770186,0.4005235602094241,3.162311794738382,0.013806689579769762,19
33,10.0,500,Hierarchical shrinkage,0.17598343685300208,0.44502617801047123,3.513679771931536,0.012314744378348692,22
34,10.0,500,Direct cell,0.13779830638953042,0.4419753086419753,2.7556258850587825,0.05141602485093497,26
34,10.0,500,Parent cell,0.16474210931485758,0.528395061728395,3.294435415656868,0.015068836510481676,18
34,10.0,500,Hierarchical shrinkage,0.18167821401077752,0.582716049382716,3.633115692032808,0.011641663152232157,20
35,10.0,500,Direct cell,0.08525576730190572,0.2236842105263158,1.7051153460381143,0.051504117244748626,26
35,10.0,500,Parent cell,0.1334002006018054,0.35,2.668004012036108,0.01290705968468119,21
35,10.0,500,Hierarchical shrinkage,0.13841524573721165,0.3631578947368421,2.768304914744233,0.01144553091086775,21
36,10.0,500,Direct cell,0.11333914559721012,0.3282828282828283,2.262775972453392,0.05298873441856051,28
36,10.0,500,Parent cell,0.06625980819529206,0.1919191919191919,1.3228536454342905,0.015907290302213748,24
36,10.0,500,Hierarchical shrinkage,0.11769834350479512,0.3409090909090909,2.349805817547753,0.014389611801585163,24
37,10.0,500,Direct cell,0.11882046834345186,0.35584415584415585,2.3730144963449384,0.055972907510737774,25
37,10.0,500,Parent cell,0.11101474414570685,0.33246753246753247,2.2171230330814025,0.017165202446542707,21
37,10.0,500,Hierarchical shrinkage,0.12489158716392021,0.37402597402597404,2.494263412216578,0.015323043087517002,22
38,10.0,500,Direct cell,0.11940298507462686,0.32323232323232326,2.3835368611488015,0.052638339082511636,24
38,10.0,500,Parent cell,0.08768656716417911,0.23737373737373738,1.750409882406151,0.01409906382358366,23
38,10.0,500,Hierarchical shrinkage,0.10354477611940298,0.2803030303030303,2.066973371777476,0.011597641984994493,25
39,10.0,500,Direct cell,0.12020725388601036,0.30446194225721784,2.403198563910081,0.05630221723855488,26
39,10.0,500,Parent cell,0.10880829015544041,0.2755905511811024,2.175309044918608,0.011574324431153537,24
39,10.0,500,Hierarchical shrinkage,0.15129533678756477,0.38320209973753283,3.024715433886826,0.009887846292756191,24
40,10.0,500,Direct cell,0.14065180102915953,0.41309823677581864,2.8123274472782573,0.05433999007104377,23
40,10.0,500,Parent cell,0.09605488850771869,0.28211586901763225,1.920613866433932,0.01505854228557228,21
40,10.0,500,Hierarchical shrinkage,0.1312178387650086,0.3853904282115869,2.6236957282534963,0.011874028007920586,20
41,10.0,500,Direct cell,0.10533910533910534,0.20110192837465565,2.105040964545097,0.06932383721886697,26
41,10.0,500,Parent cell,0.11976911976911978,0.22865013774104684,2.3934027405101785,0.009665042194778643,26
41,10.0,500,Hierarchical shrinkage,0.1341991341991342,0.256198347107438,2.68176451647526,0.00869523162698399,27
42,10.0,500,Direct cell,0.1106233538191396,0.3181818181818182,2.2074387421182857,0.061533138393322216,25
42,10.0,500,Parent cell,0.10359964881474978,0.29797979797979796,2.0672839013488704,0.017696430099124336,23
42,10.0,500,Hierarchical shrinkage,0.14574187884108866,0.41919191919191917,2.9082129459653605,0.014046237583619023,23
43,10.0,500,Direct cell,0.1642685851318945,0.3605263157894737,3.279751987883378,0.0607184236355063,23
43,10.0,500,Parent cell,0.13908872901678657,0.30526315789473685,2.777016281711473,0.013075285868894249,21
43,10.0,500,Hierarchical shrinkage,0.1906474820143885,0.41842105263157897,3.806427489587278,0.010208881814945584,22
44,10.0,500,Direct cell,0.1193502824858757,0.41019417475728154,2.3852675388075255,0.051072071949789404,25
44,10.0,500,Parent cell,0.1059322033898305,0.3640776699029126,2.117101365805496,0.017222270584873623,21
44,10.0,500,Hierarchical shrinkage,0.12641242937853106,0.4344660194174757,2.5264076298612252,0.014468978023204331,22
45,10.0,500,Direct cell,0.14474708171206227,0.465,2.8891517509727627,0.05473036974282919,22
45,10.0,500,Parent cell,0.1369649805447471,0.44,2.7338210116731516,0.016451332420474175,20
45,10.0,500,Hierarchical shrinkage,0.154863813229572,0.4975,3.0910817120622567,0.013504034178285215,20
46,10.0,500,Direct cell,0.11256830601092896,0.2710526315789474,2.248107563991947,0.06913984297774287,24
46,10.0,500,Parent cell,0.08196721311475409,0.19736842105263158,1.6369715271786023,0.012088956628625616,24
46,10.0,500,Hierarchical shrinkage,0.09508196721311475,0.22894736842105262,1.8988869715271786,0.011049656382083497,25
47,10.0,500,Direct cell,0.12640449438202248,0.43373493975903615,2.5277852984973603,0.055397835394227365,24
47,10.0,500,Parent cell,0.17907303370786518,0.6144578313253012,3.5810291728712604,0.013211062254600243,16
47,10.0,500,Hierarchical shrinkage,0.20365168539325842,0.6987951807228916,4.072542980912414,0.011113582791507207,15
48,10.0,500,Direct cell,0.13435114503816795,0.43243243243243246,2.6830616876418407,0.05341396702217329,21
48,10.0,500,Parent cell,0.11984732824427481,0.3857493857493858,2.3934129827259603,0.015155875794586124,21
48,10.0,500,Hierarchical shrinkage,0.17022900763358778,0.547911547911548,3.3995611155916503,0.012177700064960837,19
49,10.0,500,Direct cell,0.10297872340425532,0.30174563591022446,2.0559792009338356,0.057079500611806736,27
49,10.0,500,Parent cell,0.16085106382978723,0.4713216957605985,3.211405528731363,0.013851937899662749,19
49,10.0,500,Hierarchical shrinkage,0.1651063829787234,0.4837905236907731,3.2963633469517695,0.0109902826093692,21
50,10.0,500,Direct cell,0.1251063829787234,0.36658354114713215,2.498695813657346,0.04857927319034283,23
50,10.0,500,Parent cell,0.12851063829787235,0.3765586034912718,2.566687536477954,0.012705495110811078,20
50,10.0,500,Hierarchical shrinkage,0.14893617021276595,0.43640897755610975,2.9746378734016026,0.009838311938216668,21
51,10.0,500,Direct cell,0.11485943775100402,0.3530864197530864,2.295203530170063,0.053183256048109466,24
51,10.0,500,Parent cell,0.17349397590361446,0.5333333333333333,3.466880856760375,0.012660180749176665,17
51,10.0,500,Hierarchical shrinkage,0.19678714859437751,0.6049382716049383,3.932341712529129,0.010018190146072933,17
52,10.0,500,Direct cell,0.12270642201834862,0.2830687830687831,2.452829959710694,0.06107825551397755,26
52,10.0,500,Parent cell,0.13646788990825687,0.3148148148148148,2.7279136935100237,0.011825957078407397,20
52,10.0,500,Hierarchical shrinkage,0.13990825688073394,0.32275132275132273,2.796684626959856,0.010621761192046872,26
53,10.0,500,Direct cell,0.11598746081504702,0.3654320987654321,2.314594218042494,0.05029459523768774,26
53,10.0,500,Parent cell,0.11598746081504702,0.3654320987654321,2.314594218042494,0.015522646534788648,23
53,10.0,500,Hierarchical shrinkage,0.13557993730407525,0.4271604938271605,2.7055729710902123,0.012112439065092469,22
54,10.0,500,Direct cell,0.12284069097888675,0.32,2.4512859884836855,0.056864873044276606,24
54,10.0,500,Parent cell,0.10844529750479846,0.2825,2.1640259117082534,0.013211053072406385,20
54,10.0,500,Hierarchical shrinkage,0.11228406909788867,0.2925,2.2406285988483687,0.010196544341121662,24
55,10.0,500,Direct cell,0.10855949895615867,0.2708333333333333,2.1675147877522614,0.052279225005661685,24
55,10.0,500,Parent cell,0.07724425887265135,0.19270833333333334,1.5422701374391092,0.011566469712457573,26
55,10.0,500,Hierarchical shrinkage,0.1315240083507307,0.328125,2.62602753131524,0.00899938119280252,23
56,10.0,500,Direct cell,0.13694581280788176,0.3564102564102564,2.7343513957307057,0.0551339239206242,24
56,10.0,500,Parent cell,0.09359605911330049,0.24358974358974358,1.8688013136288997,0.01394827944204599,22
56,10.0,500,Hierarchical shrinkage,0.1399014778325123,0.3641025641025641,2.7933661740558287,0.011751730349865092,22
57,10.0,500,Direct cell,0.125,0.27419354838709675,2.495295698924731,0.05942891650458847,28
57,10.0,500,Parent cell,0.14950980392156862,0.3279569892473118,2.9845693653805605,0.00936373233326427,23
57,10.0,500,Hierarchical shrinkage,0.17524509803921567,0.3844086021505376,3.4983067151591816,0.007886704515025615,25
58,10.0,500,Direct cell,0.11223750905141203,0.37349397590361444,2.2409638554216866,0.058632659701123226,25
58,10.0,500,Parent cell,0.17668356263577117,0.5879518072289157,3.5277108433734945,0.018554035098497918,17
58,10.0,500,Hierarchical shrinkage,0.18537291817523532,0.6168674698795181,3.701204819277109,0.015525351973303259,19
59,10.0,500,Direct cell,0.1236722306525038,0.4014778325123153,2.4713123332112397,0.05771820872896766,23
59,10.0,500,Parent cell,0.1267071320182094,0.41133004926108374,2.531958034639736,0.014108833064893073,22
59,10.0,500,Hierarchical shrinkage,0.1479514415781487,0.4802955665024631,2.956477944639213,0.011997829584024197,20
60,10.0,500,Direct cell,0.1259351620947631,0.2722371967654987,2.5187032418952624,0.0590963009267947,24
60,10.0,500,Parent cell,0.09850374064837905,0.21293800539083557,1.9700748129675811,0.011351295481266448,22
60,10.0,500,Hierarchical shrinkage,0.12219451371571072,0.2641509433962264,2.4438902743142146,0.00984490145923752,23
61,10.0,500,Direct cell,0.12213740458015267,0.257372654155496,2.4404559687288954,0.06161555818044523,25
61,10.0,500,Parent cell,0.089058524173028,0.1876675603217158,1.7794991438648193,0.011449713037472742,27
61,10.0,500,Hierarchical shrinkage,0.1628498727735369,0.34316353887399464,3.253941291638527,0.009387286241384643,24
62,10.0,500,Direct cell,0.1291866028708134,0.4080604534005038,2.58340665035614,0.05620290381969751,21
62,10.0,500,Parent cell,0.1850079744816587,0.5843828715365239,3.6996934745841017,0.013395402955072713,16
62,10.0,500,Hierarchical shrinkage,0.189792663476874,0.5994962216624685,3.79537520237507,0.010476079460589297,16
63,10.0,500,Direct cell,0.14161008729388944,0.369620253164557,2.825748627975789,0.05604699892861516,26
63,10.0,500,Parent cell,0.11930164888457807,0.31139240506329113,2.380596446856315,0.016531713464122313,23
63,10.0,500,Hierarchical shrinkage,0.1309408341416101,0.34177215189873417,2.612849758744736,0.0131911182079935,24
64,10.0,500,Direct cell,0.14297124600638977,0.4441687344913151,2.8562320138894393,0.05066784100702691,26
64,10.0,500,Parent cell,0.13178913738019168,0.4094292803970223,2.63283956587574,0.01594731389550174,19
64,10.0,500,Hierarchical shrinkage,0.16293929712460065,0.5062034739454094,3.2551470996281884,0.013911945755538675,20
65,10.0,500,Direct cell,0.13814432989690723,0.34536082474226804,2.762174513763418,0.05587702300987243,25
65,10.0,500,Parent cell,0.12371134020618557,0.30927835051546393,2.473589116803061,0.011707153118418403,23
65,10.0,500,Hierarchical shrinkage,0.16597938144329896,0.41494845360824745,3.3187320650441072,0.009676894005063623,22
66,10.0,500,Direct cell,0.13239644970414202,0.43765281173594134,2.643073378568019,0.04772632704573322,22
66,10.0,500,Parent cell,0.1257396449704142,0.4156479217603912,2.5101814209863864,0.013684051034535918,24
66,10.0,500,Hierarchical shrinkage,0.15236686390532544,0.5036674816625917,3.041749251312915,0.010826879897303129,20
67,10.0,500,Direct cell,0.1296111665004985,0.33678756476683935,2.5918875497858753,0.05841992618601901,25
67,10.0,500,Parent cell,0.1575274177467597,0.40932642487046633,3.1501402528166795,0.012221079741431218,19
67,10.0,500,Hierarchical shrinkage,0.17148554336989033,0.44559585492227977,3.4292666043320814,0.010372466729763795,20
68,10.0,500,Direct cell,0.1302588996763754,0.4065656565656566,2.6009018175280314,0.05033109048259962,24
68,10.0,500,Parent cell,0.15614886731391586,0.48737373737373735,3.11785124709882,0.01570170909663448,18
68,10.0,500,Hierarchical shrinkage,0.16828478964401294,0.5252525252525253,3.360171292210128,0.01331565551007971,18
69,10.0,500,Direct cell,0.12219959266802444,0.31007751937984496,2.44051847992548,0.05162660901656146,23
69,10.0,500,Parent cell,0.1384928716904277,0.35142118863049093,2.7659209439155443,0.01200865592843358,23
69,10.0,500,Hierarchical shrinkage,0.1690427698574338,0.4289405684754522,3.3760505638969147,0.009808807825075332,24
70,10.0,500,Direct cell,0.11440329218106995,0.351010101010101,2.2851768715966245,0.055971585676603756,23
70,10.0,500,Parent cell,0.09300411522633745,0.28535353535353536,1.8577337157584073,0.01707385869662087,26
70,10.0,500,Hierarchical shrinkage,0.1382716049382716,0.42424242424242425,2.7619403915700214,0.014324686527546322,24
71,10.0,500,Direct cell,0.16572077185017026,0.3772609819121447,3.310561465565029,0.060334059274862704,25
71,10.0,500,Parent cell,0.15096481271282633,0.34366925064599485,3.015785444658554,0.01487710602048601,21
71,10.0,500,Hierarchical shrinkage,0.16572077185017026,0.3772609819121447,3.310561465565029,0.012473541051268511,21
72,10.0,500,Direct cell,0.13340448239060831,0.3263707571801567,2.6635615583315455,0.05201840202324719,25
72,10.0,500,Parent cell,0.12166488794023479,0.29765013054830286,2.429168141198369,0.0135219100527347,23
72,10.0,500,Hierarchical shrinkage,0.1536819637139808,0.37597911227154046,3.06842291519794,0.010803769573400783,24
73,10.0,500,Direct cell,0.16844143272023232,0.45430809399477806,3.366189885223651,0.05910391549474447,23
73,10.0,500,Parent cell,0.16456921587608905,0.44386422976501305,3.288806209701268,0.01591389765431483,17
73,10.0,500,Hierarchical shrinkage,0.17037754114230397,0.4595300261096606,3.4048817229848427,0.012898063941327304,17
74,10.0,500,Direct cell,0.1346153846153846,0.3553299492385787,2.6892327215931275,0.0615091271267653,24
74,10.0,500,Parent cell,0.1576923076923077,0.41624365482233505,3.150244045294807,0.012340069174276446,18
74,10.0,500,Hierarchical shrinkage,0.16826923076923078,0.44416243654822335,3.3615409019914098,0.01013718552699749,17
75,10.0,500,Direct cell,0.1607669616519174,0.5369458128078818,3.212567388871936,0.053792746974941644,22
75,10.0,500,Parent cell,0.1261061946902655,0.4211822660098522,2.5199496490692708,0.016670922574556244,19
75,10.0,500,Hierarchical shrinkage,0.13569321533923304,0.45320197044334976,2.711524768589157,0.012917625819088717,20
76,10.0,500,Direct cell,0.0971563981042654,0.21578947368421053,1.939804190571215,0.05479506528660314,26
76,10.0,500,Parent cell,0.10071090047393365,0.2236842105263158,2.0107726365677228,0.008588472075319896,25
76,10.0,500,Hierarchical shrinkage,0.10545023696682465,0.23421052631578948,2.105397231229733,0.007493705884964183,26
77,10.0,500,Direct cell,0.1471291866028708,0.3236842105263158,2.936001636867288,0.06194723448569042,26
77,10.0,500,Parent cell,0.14354066985645933,0.3157894736842105,2.8643918408461344,0.010479081315702705,21
77,10.0,500,Hierarchical shrinkage,0.18779904306220097,0.4131578947368421,3.7475793251070257,0.008769279640566388,24
78,10.0,500,Direct cell,0.13915547024952016,0.3625,2.780674184261036,0.05204177407530568,24
78,10.0,500,Parent cell,0.1036468330134357,0.27,2.071122840690979,0.013545873506668749,22
78,10.0,500,Hierarchical shrinkage,0.14683301343570057,0.3825,2.934090690978887,0.010371060640720848,23
79,10.0,500,Direct cell,0.10042283298097252,0.24739583333333334,2.007410588442565,0.05071922741871945,28
79,10.0,500,Parent cell,0.1321353065539112,0.3255208333333333,2.641329721634954,0.012897933616988783,22
79,10.0,500,Hierarchical shrinkage,0.13847780126849896,0.3411458333333333,2.7681135482734316,0.01100920276788537,24
80,10.0,500,Direct cell,0.13657056145675264,0.4466501240694789,2.7293779205277566,0.049867710839622825,24
80,10.0,500,Parent cell,0.1251896813353566,0.4094292803970223,2.501929760483777,0.015818727374109966,21
80,10.0,500,Hierarchical shrinkage,0.15553869499241274,0.5086848635235732,3.108458187267723,0.012495449388539434,20
81,10.0,500,Direct cell,0.12084592145015106,0.3116883116883117,2.416604543492761,0.058616392390690886,26
81,10.0,500,Parent cell,0.1299093655589124,0.33506493506493507,2.597849884254718,0.011397717429574064,23
81,10.0,500,Hierarchical shrinkage,0.13293051359516617,0.34285714285714286,2.658264997842037,0.009897749844872742,24
82,10.0,500,Direct cell,0.12461695607763024,0.31443298969072164,2.4916967661089053,0.0568822011385382,26
82,10.0,500,Parent cell,0.04187946884576098,0.1056701030927835,0.8373735033644683,0.011803813934972023,29
82,10.0,500,Hierarchical shrinkage,0.13074565883554648,0.32989690721649484,2.614239230015901,0.009664002785017587,24
83,10.0,500,Direct cell,0.10061601642710473,0.2558746736292428,2.0123203285420947,0.058526968802702285,25
83,10.0,500,Parent cell,0.10369609856262833,0.26370757180156656,2.0739219712525667,0.013034556158131878,24
83,10.0,500,Hierarchical shrinkage,0.1437371663244353,0.36553524804177545,2.8747433264887063,0.011298536506646013,25
84,10.0,500,Direct cell,0.12878787878787878,0.3098958333333333,2.5754221906565653,0.05713596894988613,25
84,10.0,500,Parent cell,0.11904761904761904,0.2864583333333333,2.380642361111111,0.013313869765004871,19
84,10.0,500,Hierarchical shrinkage,0.1645021645021645,0.3958333333333333,3.289614898989899,0.011130247257342137,20
85,10.0,500,Direct cell,0.10933660933660934,0.23607427055702918,2.185282099075202,0.053411105281538106,27
85,10.0,500,Parent cell,0.10933660933660934,0.23607427055702918,2.185282099075202,0.010384713821615306,24
85,10.0,500,Hierarchical shrinkage,0.14619164619164618,0.3156498673740053,2.9218940425836974,0.009065785481849152,24
86,10.0,500,Direct cell,0.12366912366912367,0.3822784810126582,2.468999263935973,0.05023589860401807,23
86,10.0,500,Parent cell,0.09664209664209664,0.29873417721518986,1.929416643340694,0.01712602470751039,21
86,10.0,500,Hierarchical shrinkage,0.12530712530712532,0.38734177215189874,2.5017012409417476,0.01328867160547485,21
87,10.0,500,Direct cell,0.10469314079422383,0.29441624365482233,2.089611317781158,0.05781182140606107,23
